Date,Year,Offense,Address,Zip,Latitude,Longitude
6/4/20 2:20,2020,AGGRAVATED ASSAULT,3124 S UNIVERSITY AV,72204,34.723522,-92.342371
10/16/18 12:00,2018,AGGRAVATED ASSAULT,2619 ABIGAIL ST,72204,34.727226,-92.321742
1/21/17 16:15,2017,BURGLARY/B&E,1302 S TYLER ST,72204,34.740058,-92.333377
6/1/19 10:00,2019,BURGLARY/B&E,6902 BRODIE LN,72204,34.689201,-92.399883
5/23/17 19:00,2017,AGGRAVATED ASSAULT,5001 W 65TH ST,72209,34.6903,-92.331863
1/8/17 14:20,2017,BURGLARY/B&E,1528 PARHAM POINTE DR,72204,34.740096,-92.356839
9/3/20 22:43,2020,ROBBERY,1501 WRIGHT AVE,72202,34.731857,-92.289869
12/21/18 21:19,2018,BURGLARY/B&E,920 W 3RD ST,72201,34.747564,-92.281196
7/6/18 0:40,2018,AGGRAVATED ASSAULT,7718 MORRIS DR,72209,34.657493,-92.365032
2/16/19 18:05,2019,ROBBERY,6420 COLONEL GLENN RD,72204,34.719462,-92.348026
8/16/17 7:30,2017,BURGLARY/B&E,7203 AZALEA DR,72209,34.671708,-92.357843
1/8/18 10:24,2018,AGGRAVATED ASSAULT,1801 E 22ND ST,72206,34.726776,-92.250465
4/2/20 12:16,2020,ROBBERY,6420 COLONEL GLENN RD,72204,34.719462,-92.348026
5/4/20 1:30,2020,AGGRAVATED ASSAULT,1616 N BRYANT ST,72207,34.766568,-92.353426
1/11/20 6:09,2020,BURGLARY/B&E,7002 COLONEL GLENN RD,72204,34.717866,-92.354367
6/16/20 0:00,2020,BURGLARY/B&E,3412 S UNIVERSITY AV,72204,34.720898,-92.342538
5/2/19 7:00,2019,BURGLARY/B&E,6416 TULIP RD,72209,34.675688,-92.348629
7/16/17 0:01,2017,AGGRAVATED ASSAULT,3701 SPRINGER BLVD,72206,34.712532,-92.255005
9/27/20 11:45,2020,AGGRAVATED ASSAULT,9101  AUXOR RD,72209,34.66601,-92.315052
6/3/20 19:30,2020,AGGRAVATED ASSAULT,1700  SANFORD DR,72227,34.768212,-92.380206
12/20/17 13:11,2017,BURGLARY/B&E,3 SANDHURST CIR,72209,34.684189,-92.331807
4/28/18 16:00,2018,BURGLARY/B&E,311 MAIN ST,72103,34.74573,-92.270775
12/26/17 21:00,2017,BURGLARY/B&E,4301 KENYON ST,72205,34.763142,-92.320445
10/9/20 18:19,2020,RAPE,,,,
5/4/17 1:20,2017,AGGRAVATED ASSAULT,1613 S TYLER ST,72204,34.736991,-92.333524
3/22/17 13:00,2017,BURGLARY/B&E,1700 S STATE ST,72206,34.733555,-92.281784
11/8/17 16:45,2017,AGGRAVATED ASSAULT,45 S WAKEFIELD DR,72209,34.683765,-92.331497
4/22/17 8:00,2017,BURGLARY/B&E,1601 N SHACKLEFORD RD,72211,34.767624,-92.395836
3/27/18 22:00,2018,ROBBERY,8801 BASELINE RD,72209,34.670094,-92.376278
10/19/20 23:00,2020,AGGRAVATED ASSAULT,7809  IMPALA DR,72209,34.656245,-92.365788
5/27/19 11:25,2019,AGGRAVATED ASSAULT,11401 MESA DR,72211,34.756427,-92.401097
4/10/19 20:00,2019,BURGLARY/B&E,1710 MICHAEL DR,72204,34.737813,-92.368792
5/21/17 10:00,2017,BURGLARY/B&E,1920 S TYLER ST,72204,34.733909,-92.333665
5/2/17 23:00,2017,RAPE,,,,
11/9/17 23:19,2017,AGGRAVATED ASSAULT,2 SAINT VINCENT CIR,72205,34.750314,-92.338966
6/18/17 0:26,2017,AGGRAVATED ASSAULT,5801 DREHER LN,72209,34.675453,-92.341301
2/14/19 10:00,2019,AGGRAVATED ASSAULT,15000 CHENAL PKWY,72211,34.755658,-92.440065
10/2/20 16:39,2020,AGGRAVATED ASSAULT,2400 S CEDAR ST,72204,34.729551,-92.318834
11/2/20 11:25,2020,AGGRAVATED ASSAULT,6310 COLONEL GLENN RD,72204,34.719213,-92.346163
1/2/18 10:50,2018,BURGLARY/B&E,6906 W 34TH ST,72204,34.721884,-92.352573
10/24/18 18:19,2018,AGGRAVATED ASSAULT,1600 S ELM ST,72204,34.736919,-92.319168
11/5/18 18:00,2018,BURGLARY/B&E,10204 MABELVALE WEST RD,72103,34.655503,-92.3915
7/27/20 6:19,2020,AGGRAVATED ASSAULT,3601 W ROOSEVELT RD,72204,34.725332,-92.314061
10/5/17 7:35,2017,AGGRAVATED ASSAULT,1805 GREEN MEADOW DR,72204,34.734927,-92.327601
10/7/19 8:00,2019,RAPE,,,,
8/9/20 23:44,2020,AGGRAVATED ASSAULT,4304  LUDWIG ST,72204,34.714043,-92.374572
10/31/20 3:20,2020,AGGRAVATED ASSAULT,1301 S SHACKLEFORD RD,72211,34.740919,-92.39305
3/10/19 4:56,2019,BURGLARY/B&E,3901 W MARKHAM ST,72205,34.750942,-92.316973
8/3/20 19:50,2020,BURGLARY/B&E,16 MEADOWBROOK DR,72205,34.750543,-92.382761
2/15/18 17:54,2018,AGGRAVATED ASSAULT,505 CHICKADEE DR,72205,34.748255,-92.346275
5/25/20 13:25,2020,AGGRAVATED ASSAULT,901 MAIN ST,72201,34.739771,-92.272297
4/18/17 1:45,2017,ROBBERY,801 S RODNEY PARHAM RD,72205,34.747124,-92.362358
7/25/20 12:01,2020,AGGRAVATED ASSAULT,4407 W 12TH ST,72204,34.740422,-92.323096
9/29/18 23:00,2018,BURGLARY/B&E,619 BROOKSIDE DR,72205,34.757945,-92.373139
1/15/19 20:58,2019,AGGRAVATED ASSAULT,2123 LABETTE MANOR DR,72205,34.73339,-92.375578
5/21/20 2:03,2020,AGGRAVATED ASSAULT,11400 MESA DR,72211,34.756809,-92.400101
3/9/17 23:15,2017,AGGRAVATED ASSAULT,13111 W MARKHAM ST,72211,34.753373,-92.42071
7/28/20 0:19,2020,ROBBERY,10524 W MARKHAM ST,72205,34.755143,-92.390395
9/3/20 18:10,2020,AGGRAVATED ASSAULT,9504 WARREN DR,72209,34.664703,-92.355023
8/18/19 17:00,2019,ROBBERY,4400 LINDSEY RD,72205,34.721164,-92.205276
1/19/17 11:35,2017,AGGRAVATED ASSAULT,500 S UNIVERSITY AVE,72205,34.748623,-92.341248
2/20/18 14:25,2018,ROBBERY,401 W CAPITOL AVE,72201,34.74464,-92.274673
9/1/17 8:15,2017,BURGLARY/B&E,7316 GEYER SPRINGS RD,72209,34.683288,-92.343626
6/3/17 21:25,2017,BURGLARY/B&E,8004 WOODHAVEN DR,72209,34.661995,-92.36756
9/23/19 0:28,2019,AGGRAVATED ASSAULT,1519 S SCHILLER ST,72202,34.736165,-92.296317
5/1/17 23:47,2017,AGGRAVATED ASSAULT,9525 INTERSTATE 30,72209,34.676169,-92.365075
12/9/19 20:50,2019,AGGRAVATED ASSAULT,1851 S CROSS ST,72206,34.731759,-92.286621
9/7/20 16:45,2020,AGGRAVATED ASSAULT,1 CHILDRENS WAY,72204,34.740219,-92.317507
9/15/17 23:10,2017,ROBBERY,8008 MABELVALE PIKE,72209,34.680764,-92.368715
10/7/20 1:43,2020,AGGRAVATED ASSAULT,4301 W MARKHAM ST,72205,34.749005,-92.320097
10/25/20 4:58,2020,AGGRAVATED ASSAULT,1225  GEYER ST,72202,34.735831,-92.255774
1/17/20 5:00,2020,BURGLARY/B&E,507 RIDGEWAY DR,72205,34.755551,-92.313316
9/8/18 16:05,2018,AGGRAVATED ASSAULT,224 E 7TH ST,72202,34.741863,-92.269073
6/28/20 8:06,2020,AGGRAVATED ASSAULT,5001 W 65TH ST,72209,34.689186,-92.332632
6/19/17 10:00,2017,BURGLARY/B&E,1801 RESERVOIR RD,72227,34.768223,-92.375938
5/18/19 23:40,2019,BURGLARY/B&E,8324 STAGECOACH RD,72210,34.676165,-92.413031
6/1/18 23:00,2018,ROBBERY,1600 JOHN BARROW RD,72204,34.737916,-92.37362
5/26/17 20:54,2017,BURGLARY/B&E,2803 FLAKEWOOD RD,72207,34.778315,-92.351916
12/28/19 2:07,2019,ROBBERY,5412 BASELINE RD,72209,34.669227,-92.337978
11/18/17 9:00,2017,AGGRAVATED ASSAULT,5001 W 65TH ST,72209,34.6903,-92.331863
7/17/20 23:59,2020,BURGLARY/B&E,5201  GEYER SPRINGS RD 1032,72209,34.702537,-92.342534
9/27/17 5:33,2017,BURGLARY/B&E,5501 S UNIVERSITY AVE,72209,34.699574,-92.345561
8/16/20 1:00,2020,AGGRAVATED ASSAULT,9701 STARDUST TRL,72209,34.663457,-92.368435
6/23/17 7:30,2017,BURGLARY/B&E,904 GREEN MOUNTAIN DR,72211,34.761663,-92.402202
9/21/17 12:00,2017,BURGLARY/B&E,48 BRADFORD DR,72227,34.767365,-92.379914
2/9/19 12:15,2019,AGGRAVATED ASSAULT,6420 COLONEL GLENN RD,72204,34.719462,-92.348026
8/14/18 13:00,2018,RAPE,,,,
10/26/20 0:36,2020,AGGRAVATED ASSAULT,1225  GEYER ST,72202,34.735831,-92.255774
3/19/20 18:47,2020,AGGRAVATED ASSAULT,12523 HEINKE RD,72103,34.636439,-92.381214
6/14/20 0:00,2020,AGGRAVATED ASSAULT,4800  ASHER AV,72204,34.722442,-92.327611
3/20/17 18:00,2017,BURGLARY/B&E,2523 W 12TH ST,72202,34.739807,-92.30246
3/28/17 23:42,2017,MURDER & NONNEGLIGENT MANSLAUGHTER,1314 W 19TH ST,72206,34.731022,-92.288975
10/19/17 4:35,2017,ROBBERY,2700 S SHACKLEFORD RD,72205,34.734314,-92.394646
11/23/17 9:24,2017,BURGLARY/B&E,5605 W 51ST ST,72209,34.703321,-92.337927
7/10/20 15:45,2020,BURGLARY/B&E,3518 ARAPAHO TRL,72209,34.661156,-92.318768
5/27/17 17:30,2017,BURGLARY/B&E,8701 INTERSTATE 30,72209,34.678997,-92.347123
5/13/19 7:15,2019,AGGRAVATED ASSAULT,6501 W 12TH ST,72204,34.740832,-92.349042
5/21/17 11:26,2017,AGGRAVATED ASSAULT,2501 RIVERFRONT DR,72202,34.773287,-92.309802
11/28/19 23:42,2019,AGGRAVATED ASSAULT,13009 LEMONCREST LN,72210,34.65873,-92.437742
6/14/20 0:00,2020,AGGRAVATED ASSAULT,6310  COLONEL GLENN RD,72204,34.719213,-92.346163
5/10/19 3:51,2019,BURGLARY/B&E,4616 SPRINGER BLVD,72206,34.706181,-92.25217
3/10/19 22:02,2019,ROBBERY,200 W 26TH ST,72206,34.723395,-92.275228
7/20/20 17:06,2020,AGGRAVATED ASSAULT,6310  COLONEL GLENN RD 518,72204,34.716565,-92.331686
4/18/20 9:30,2020,AGGRAVATED ASSAULT,9400 STAGECOACH RD,72210,34.665612,-92.42347
1/7/20 14:50,2020,AGGRAVATED ASSAULT,11500 FINANCIAL CENTRE PKY,72211,34.74694,-92.401762
4/21/18 21:00,2018,BURGLARY/B&E,5601 DREHER LN,72209,34.675426,-92.338984
4/24/19 12:30,2019,BURGLARY/B&E,8304 W 41ST ST,72204,34.716243,-92.368089
6/26/18 17:00,2018,ROBBERY,721 E 9TH ST,72202,34.739516,-92.263024
3/8/20 16:37,2020,AGGRAVATED ASSAULT,4304 W 23RD ST,72205,34.730822,-92.322083
6/18/20 22:03,2020,AGGRAVATED ASSAULT,13  WOODBERRY RD,72212,34.781831,-92.423389
8/5/18 20:00,2018,ROBBERY,4000 W 21ST ST,72204,34.732426,-92.31851
6/19/17 23:39,2017,AGGRAVATED ASSAULT,4201 W 19TH ST,72204,34.733871,-92.320539
7/20/18 22:10,2018,AGGRAVATED ASSAULT,4400 W 27TH ST,72204,34.727013,-92.322899
8/10/20 23:47,2020,AGGRAVATED ASSAULT,2700  JEFFERSON ST,72204,34.727106,-92.326467
11/30/20 15:47,2020,AGGRAVATED ASSAULT,1405  HANGER ST,72202,34.733732,-92.257121
11/1/19 8:00,2019,RAPE,,,,
3/15/17 16:00,2017,BURGLARY/B&E,2120 W DAISY L GATSON BATES DR,72202,34.737749,-92.297544
7/19/18 0:00,2018,AGGRAVATED ASSAULT,1501 W CHARLES BUSSEY AVE,72202,34.730065,-92.289751
10/4/19 6:00,2019,AGGRAVATED ASSAULT,400 RIVER MARKET AVE,72202,34.744432,-92.266733
10/15/20 3:04,2020,AGGRAVATED ASSAULT,14 SPRINGTREE CIR,72209,34.643198,-92.356422
8/16/18 20:18,2018,AGGRAVATED ASSAULT,3704 ASHER AVE,72204,34.726971,-92.31542
6/4/20 18:55,2020,AGGRAVATED ASSAULT,6510  MABELVALE CUT OFF RD,72209,34.655661,-92.351531
11/1/20 4:00,2020,AGGRAVATED ASSAULT,1500  BOOKER ST,72204,34.737309,-92.307226
4/27/17 14:28,2017,AGGRAVATED ASSAULT,1616 W 24TH ST,72206,34.726194,-92.291564
10/12/20 19:15,2020,BURGLARY/B&E,304  NEBLING RD,72205,34.751532,-92.376613
1/10/20 0:10,2020,AGGRAVATED ASSAULT,12001 COLONEL GLENN RD,72210,34.71013,-92.409154
7/5/19 22:55,2019,AGGRAVATED ASSAULT,56 MARIETTA CIR,72209,34.672317,-92.330114
3/14/18 23:00,2018,AGGRAVATED ASSAULT,1019 W CHARLES BUSSEY,72206,34.729919,-92.285526
10/13/17 23:38,2017,AGGRAVATED ASSAULT,2821 S BRYANT ST,72204,34.726547,-92.350937
8/15/17 9:00,2017,BURGLARY/B&E,11512 ASHWOOD DR,72211,34.752673,-92.40184
1/23/17 21:13,2017,BURGLARY/B&E,317 JOHNSON ST,72205,34.748488,-92.307638
4/11/18 20:15,2018,BURGLARY/B&E,224 E 7TH ST,72202,34.741863,-92.269073
7/4/19 1:10,2019,AGGRAVATED ASSAULT,2118 S PINE ST,72204,34.731766,-92.317643
12/12/18 12:27,2018,BURGLARY/B&E,4701 GUM SPRINGS RD,72209,34.701057,-92.328041
2/16/19 20:50,2019,ROBBERY,3412 S UNIVERSITY AVE,72204,34.720898,-92.342538
9/10/20 22:33,2020,AGGRAVATED ASSAULT,5320  TIMBERLAND DR,72204,34.703569,-92.384533
12/25/19 18:37,2019,BURGLARY/B&E,9114 RECK RD,72209,34.666047,-92.328239
3/17/17 13:32,2017,AGGRAVATED ASSAULT,8414 DOYLE SPRINGS RD,72209,34.672314,-92.328682
9/15/19 5:00,2019,AGGRAVATED ASSAULT,7312 ROYAL OAKS DR,72209,34.647489,-92.360402
2/9/18 2:00,2018,ROBBERY,721 E 9TH ST,72202,34.739516,-92.263024
9/5/17 23:30,2017,AGGRAVATED ASSAULT,6804 COLONEL GLENN RD,72204,34.719443,-92.354072
1/9/19 20:34,2019,AGGRAVATED ASSAULT,820 ALLIS ST,72204,34.742938,-92.308924
5/17/17 19:00,2017,BURGLARY/B&E,18 GLENDALE DR,72209,34.693934,-92.358691
6/8/17 23:30,2017,AGGRAVATED ASSAULT,13600 OTTER CREEK PKWY,72210,34.658421,-92.428963
7/30/18 23:57,2018,AGGRAVATED ASSAULT,5901 DREHER LN,72209,34.675548,-92.34343
1/8/18 0:30,2018,ROBBERY,8223 SCOTT HAMILTON DR,72209,34.673398,-92.317657
11/21/19 1:29,2019,BURGLARY/B&E,11510 MABELVALE WEST RD,72103,34.656209,-92.40576
11/27/17 20:17,2017,AGGRAVATED ASSAULT,1023 W 33RD ST,72206,34.716501,-92.287085
4/29/18 22:10,2018,AGGRAVATED ASSAULT,3010 BERMUDA LN,72206,34.717331,-92.199122
5/12/18 0:00,2018,AGGRAVATED ASSAULT,8921 FOURCHE DAM PIKE,72206,34.710358,-92.189675
7/18/20 23:05,2020,BURGLARY/B&E,2210  VANCOUVER DR,72204,34.732733,-92.363662
6/19/20 0:00,2020,AGGRAVATED ASSAULT,2607  ELKHART DR,72204,34.729091,-92.364239
6/2/17 10:25,2017,BURGLARY/B&E,10920 FINANCIAL CENTRE PKWY,72211,34.747546,-92.397264
11/3/19 18:00,2019,AGGRAVATED ASSAULT,5720 W MARKHAM ST,72205,34.752353,-92.338393
6/1/18 17:00,2018,BURGLARY/B&E,9700 W MARKHAM ST,72205,34.753547,-92.382334
10/3/18 16:29,2018,AGGRAVATED ASSAULT,8410 SHILOH DR,72103,34.65118,-92.372742
12/31/19 7:00,2019,BURGLARY/B&E,230 VERNON AVE,72205,34.748516,-92.303065
3/31/18 3:00,2018,AGGRAVATED ASSAULT,1400 S JACKSON ST,72204,34.739147,-92.330101
1/28/18 19:08,2018,AGGRAVATED ASSAULT,2415 JOHNSON ST,72204,34.728705,-92.308452
9/5/18 11:58,2018,BURGLARY/B&E,6300 FATHER TRIBOU ST,72205,34.756893,-92.344329
5/20/17 1:20,2017,AGGRAVATED ASSAULT,3200 JOHN BARROW RD,72211,34.724295,-92.372916
9/2/19 14:50,2019,AGGRAVATED ASSAULT,8000 GEYER SPRINGS RD,72209,34.677581,-92.344642
10/5/17 20:36,2017,AGGRAVATED ASSAULT,600 HARDIN RD,72211,34.747623,-92.398312
5/27/17 23:00,2017,BURGLARY/B&E,34 SPRINGTREE CIR,72209,34.64282,-92.355238
11/3/20 15:03,2020,BURGLARY/B&E,3924 WELDON AVE,72204,34.71749,-92.381062
6/6/18 13:40,2018,AGGRAVATED ASSAULT,5201 HALIFAX DR,72209,34.683533,-92.334496
4/27/19 22:33,2019,AGGRAVATED ASSAULT,2451 HOWARD ST,72206,34.725866,-92.298513
7/1/19 7:17,2019,BURGLARY/B&E,1701 SANFORD DR,72227,34.768168,-92.37949
10/29/20 11:47,2020,AGGRAVATED ASSAULT,2807  MADISON ST,72204,34.725958,-92.32717
5/6/17 18:00,2017,BURGLARY/B&E,9805 BROOKS LN,72205,34.756868,-92.383607
12/28/19 0:00,2020,BURGLARY/B&E,4102 W 23RD ST,72204,34.730555,-92.319518
3/18/19 13:10,2019,RAPE,,,,
1/22/18 20:34,2018,AGGRAVATED ASSAULT,1010 WOLFE ST,72202,34.741115,-92.292786
10/6/20 1:52,2020,BURGLARY/B&E,2  EATON DR,72209,34.687974,-92.326173
12/24/18 16:00,2018,AGGRAVATED ASSAULT,8621 BASELINE RD,72209,34.670025,-92.374001
8/4/19 0:46,2019,AGGRAVATED ASSAULT,1300 MELLON ST,72207,34.767513,-92.350911
8/12/20 14:16,2020,AGGRAVATED ASSAULT,9601  BAPTIST HEALTH DR,72205,34.744428,-92.381352
10/10/18 17:00,2018,BURGLARY/B&E,8500 CUNNINGHAM LAKE RD,72205,34.751019,-92.369593
4/18/20 14:15,2020,AGGRAVATED ASSAULT,7610 ENMAR DR,72209,34.680601,-92.349811
7/30/19 21:30,2019,AGGRAVATED ASSAULT,1200 GEYER ST,72202,34.737034,-92.256164
4/19/19 23:22,2019,AGGRAVATED ASSAULT,9TH & COLLEGE,72205,34.749005,-92.320097
11/20/18 17:43,2018,AGGRAVATED ASSAULT,10 WESTMINISTER DR,72209,34.684232,-92.330529
6/23/20 19:22,2020,AGGRAVATED ASSAULT,8200 W 29TH ST,72204,34.726861,-92.366265
12/20/19 1:48,2019,AGGRAVATED ASSAULT,9400 STAGECOACH RD,72210,34.665612,-92.42347
5/7/18 19:36,2018,BURGLARY/B&E,7306 ANITA DR,72209,34.690807,-92.35786
6/15/17 22:50,2017,ROBBERY,700 W 26TH ST,72206,34.723562,-92.28133
12/6/20 0:05,2020,AGGRAVATED ASSAULT,11  BOB O LINK,72205,34.74748,-92.34762
7/26/20 20:28,2020,AGGRAVATED ASSAULT,2  EAGLE HILL DR,72205,34.744428,-92.381352
6/15/19 11:30,2019,AGGRAVATED ASSAULT,4808 TERRA VISTA CIR,72209,34.693241,-92.330877
8/7/18 9:35,2018,BURGLARY/B&E,1902 S HARRISON ST,72204,34.734567,-92.332505
4/16/18 20:24,2018,AGGRAVATED ASSAULT,5609 CHAUCER LN,72209,34.672861,-92.340074
11/4/17 0:09,2017,AGGRAVATED ASSAULT,1409 MELLON ST,72207,34.765221,-92.351242
1/27/17 18:10,2017,ROBBERY,4701 W 65TH ST,72209,34.690133,-92.328331
9/24/20 22:46,2020,MURDER & NONNEGLIGENT MANSLAUGHTER,2015 S LOUISIANA ST B,72206,34.729161,-92.274724
3/18/18 22:00,2018,BURGLARY/B&E,11301 FINANCIAL CENTRE PKWY,72211,34.74692,-92.400223
8/31/18 12:01,2018,AGGRAVATED ASSAULT,8707 KANIS RD,72204,34.740304,-92.37117
10/10/19 8:45,2019,ROBBERY,100 CUMBERLAND ST,72201,34.747781,-92.267997
5/26/19 15:40,2019,AGGRAVATED ASSAULT,4802 TERRA VISTA CIR,72209,34.693195,-92.329789
6/10/20 1:01,2020,AGGRAVATED ASSAULT,9114  MALABRI DR,72209,34.666107,-92.329971
9/27/20 3:25,2020,AGGRAVATED ASSAULT,7112  REDWOOD DR,72209,34.663988,-92.357611
9/27/17 22:52,2017,AGGRAVATED ASSAULT,5305 W 29TH ST,72204,34.725642,-92.333046
6/7/17 20:00,2017,BURGLARY/B&E,715 S VALENTINE ST,72205,34.745222,-92.313269
8/1/18 12:00,2018,BURGLARY/B&E,10200 RICHSMITH LN,72103,34.663817,-92.384382
12/29/19 18:00,2019,AGGRAVATED ASSAULT,1200 MADISON ST,72204,34.740535,-92.327856
12/22/17 12:00,2018,BURGLARY/B&E,606 NOTTINGHAM RD,72205,34.749124,-92.34603
10/3/19 12:00,2019,BURGLARY/B&E,3423 ARAPAHO TRL,72209,34.661,-92.317876
7/10/18 20:59,2018,ROBBERY,4100 W MARKHAM ST,72205,34.751818,-92.318859
1/4/17 11:40,2017,ROBBERY,2900 S UNIVERSITY AV,72204,34.725709,-92.342025
10/20/20 23:06,2020,AGGRAVATED ASSAULT,1906 S PULASKI ST,72206,34.730613,-92.288386
5/29/19 15:05,2019,BURGLARY/B&E,209 W 6TH ST,72201,34.743192,-92.273277
1/24/19 15:44,2019,AGGRAVATED ASSAULT,10720 N RODNEY PARHAM RD,72212,34.77089,-92.39329
9/1/20 14:52,2020,AGGRAVATED ASSAULT,10310 W MARKHAM ST,72205,34.754325,-92.388106
1/21/20 13:00,2020,BURGLARY/B&E,7900 SCOTT HAMILTON DR,72209,34.677933,-92.320796
4/26/19 12:00,2019,BURGLARY/B&E,7501 FAIRFIELD DR,72209,34.665289,-92.361609
5/7/19 6:03,2019,BURGLARY/B&E,12 CROSSINGS CT,72205,34.727168,-92.39938
11/22/17 11:48,2017,AGGRAVATED ASSAULT,6500 MABELVALE CUTOFF CO,72209,34.65501,-92.350774
10/22/17 16:22,2017,AGGRAVATED ASSAULT,2803 S ROCK ST,72206,34.721563,-92.270326
10/10/19 18:40,2019,BURGLARY/B&E,8123 W 34TH ST,72204,34.722192,-92.366141
10/2/20 19:03,2020,AGGRAVATED ASSAULT,7604 BRENDA CIR,72209,34.680174,-92.335843
1/1/18 4:00,2018,AGGRAVATED ASSAULT,5 APPLESEED CV,72206,34.70644,-92.213477
4/29/20 23:31,2020,AGGRAVATED ASSAULT,4700 W 25TH ST,72204,34.729193,-92.326287
1/5/20 21:00,2020,MURDER & NONNEGLIGENT MANSLAUGHTER,15501 CAPITOL HILL BLVD,72223,34.74001,-92.445784
4/7/17 0:00,2017,RAPE,,,,
1/12/19 8:00,2019,BURGLARY/B&E,75 WESTMINISTER DR,72209,34.686221,-92.33392
3/26/18 18:42,2018,RAPE,,,,
5/28/19 18:27,2019,AGGRAVATED ASSAULT,6223 COLONEL GLENN RD,72204,34.717345,-92.344267
9/7/19 16:00,2019,BURGLARY/B&E,2001 PERRY ST,72205,34.735444,-92.388923
9/6/20 17:03,2020,AGGRAVATED ASSAULT,4307 MARYLAND AVE,72204,34.743224,-92.321518
8/9/20 19:31,2020,AGGRAVATED ASSAULT,3608  HOLT ST,72204,34.720459,-92.377617
9/25/17 0:00,2017,BURGLARY/B&E,1801 RESERVOIR RD,72227,34.768223,-92.375938
10/12/17 16:30,2017,BURGLARY/B&E,4703 W 14TH ST,72204,34.739147,-92.330109
5/25/20 15:18,2020,AGGRAVATED ASSAULT,7 SOUTHMONT CIR,72209,34.693669,-92.355692
1/20/17 0:11,2017,AGGRAVATED ASSAULT,14 MONICA DR,72204,34.724686,-92.346468
11/12/20 1:57,2020,AGGRAVATED ASSAULT,10915  MERLIN CT,72209,34.650529,-92.356217
2/26/18 8:00,2018,BURGLARY/B&E,2101 S PARK ST,72202,34.729324,-92.297456
4/27/17 14:45,2017,AGGRAVATED ASSAULT,1805 PARK LN,72206,34.730873,-92.267294
2/15/18 6:00,2018,BURGLARY/B&E,4213 W 13TH ST,72204,34.739674,-92.320805
8/29/20 23:44,2020,AGGRAVATED ASSAULT,10612  VALIANT DR,72209,34.653602,-92.358361
3/7/18 5:11,2018,BURGLARY/B&E,7501 INTERSTATE 30,72209,34.67996,-92.317062
9/12/19 17:00,2019,AGGRAVATED ASSAULT,5517 W 51ST ST,72209,34.702755,-92.337356
5/16/17 15:45,2017,ROBBERY,9400 STAGECOACH RD,72210,34.666148,-92.421379
2/28/19 17:24,2019,AGGRAVATED ASSAULT,4020 MALLOY ST,72204,34.716509,-92.375517
2/27/20 15:00,2020,BURGLARY/B&E,9820 WILDERNESS RD,72209,34.661079,-92.371433
8/8/17 20:40,2017,ROBBERY,420 S UNIVERSITY AVE,72205,34.748668,-92.341249
7/14/20 9:12,2020,AGGRAVATED ASSAULT,12400  ALEXANDER RD,72002,34.641132,-92.418948
12/22/19 3:50,2019,AGGRAVATED ASSAULT,3618 W ROOSEVELT RD,72204,34.726128,-92.315044
3/11/19 8:45,2019,AGGRAVATED ASSAULT,1100 WRIGHT AVE,72206,34.732389,-92.286139
7/28/19 21:37,2019,AGGRAVATED ASSAULT,5300 BASELINE RD,72209,34.670112,-92.337504
2/28/19 16:00,2019,ROBBERY,900 S BOWMAN RD,72211,34.746647,-92.410535
4/21/17 4:00,2017,BURGLARY/B&E,1509 W DAISY L GATSON BATES DR,72202,34.737494,-92.289836
6/19/17 15:45,2017,BURGLARY/B&E,1817 FAIR PARK BLVD,72204,34.734914,-92.334753
5/24/20 22:00,2020,BURGLARY/B&E,619  BROOKSIDE DR,72205,34.758757,-92.37286
4/10/20 1:30,2020,BURGLARY/B&E,523 CENTER ST,72201,34.743636,-92.273438
8/15/20 1:09,2020,RAPE,,,,
1/29/20 19:57,2020,AGGRAVATED ASSAULT,11715 DOE RUN DR,72209,34.643535,-92.361806
7/4/19 1:44,2019,AGGRAVATED ASSAULT,2210 S PULASKI ST,72206,34.727467,-92.28862
2/16/18 15:30,2018,BURGLARY/B&E,11300 BASS PRO DR,72210,,
8/26/19 21:05,2019,AGGRAVATED ASSAULT,7212 GEYER SPRINGS RD,72209,34.684157,-92.344111
7/4/18 2:54,2018,AGGRAVATED ASSAULT,5001 W 65TH ST,72209,34.6903,-92.331863
12/1/19 0:00,2020,RAPE,,,,
1/2/20 7:40,2020,AGGRAVATED ASSAULT,5201 GEYER SPRINGS RD,72209,34.702537,-92.342534
12/20/18 12:57,2018,BURGLARY/B&E,9 SUNRISE LN,72103,34.630983,-92.398901
8/26/18 22:18,2018,AGGRAVATED ASSAULT,1312 S LOUISIANA ST,72202,34.736016,-92.273948
4/26/18 12:00,2018,BURGLARY/B&E,3212 W 23RD ST,72204,34.730242,-92.30999
6/18/18 17:40,2018,BURGLARY/B&E,4 NORTH LN,72209,34.669288,-92.327672
3/10/20 18:28,2020,BURGLARY/B&E,1 ZOO DR,72212,34.746863,-92.330267
11/29/17 19:10,2017,AGGRAVATED ASSAULT,8510 COLONEL GLENN RD,72204,34.71057,-92.370482
9/13/18 19:20,2018,BURGLARY/B&E,2108 S PINE ST,72204,34.732043,-92.317344
3/31/20 15:30,2020,AGGRAVATED ASSAULT,2006 SANFORD DR,72227,34.770981,-92.380089
11/8/18 14:35,2018,AGGRAVATED ASSAULT,724 E 9TH ST,72202,34.739535,-92.263162
5/29/18 22:30,2018,BURGLARY/B&E,2300 REBSAMEN PARK RD,72202,34.770519,-92.31115
